review_id,booking_id,review_date,rating_score,sentiment_label,complaint_category,review_source,created_at
RV001055,BK102047,2025-07-02,4.6,Positive,,Traveloka,2025-07-02 12:00:00
RV001056,BK102049,2025-07-04,3.9,Negative,Room cleaning delay,Post-stay survey,2025-07-04 12:00:00
RV001057,BK102050,2025-07-05,4.5,Positive,,Traveloka,2025-07-05 12:00:00
RV001058,BK102051,2025-07-01,4.3,Neutral,Elevator wait,Agoda,2025-07-01 12:00:00
RV001059,BK102053,2025-07-03,4.8,Positive,,Post-stay survey,2025-07-03 12:00:00
RV001060,BK102054,2025-07-06,5.0,Positive,,Traveloka,2025-07-06 12:00:00
RV001061,BK102057,2025-06-29,3.9,Negative,OTA price mismatch,Post-stay survey,2025-06-29 12:00:00
RV001062,BK102062,2025-06-29,4.2,Neutral,,Post-stay survey,2025-06-29 12:00:00
RV001063,BK102070,2025-07-05,4.2,Neutral,Breakfast queue,Post-stay survey,2025-07-05 12:00:00
RV001064,BK102071,2025-07-01,4.7,Positive,,Post-stay survey,2025-07-01 12:00:00
RV001065,BK102072,2025-07-03,4.4,Neutral,Breakfast queue,Post-stay survey,2025-07-03 12:00:00
RV001066,BK102073,2025-07-03,4.4,Neutral,Elevator wait,Agoda,2025-07-03 12:00:00
RV001067,BK102078,2025-07-04,4.7,Positive,,Post-stay survey,2025-07-04 12:00:00
RV001068,BK102079,2025-07-05,4.3,Neutral,,Booking.com,2025-07-05 12:00:00
RV001069,BK102080,2025-07-02,4.5,Positive,,Post-stay survey,2025-07-02 12:00:00
RV001070,BK102081,2025-07-02,4.3,Neutral,Breakfast queue,Post-stay survey,2025-07-02 12:00:00
RV001071,BK102084,2025-06-29,4.8,Positive,,Booking.com,2025-06-29 12:00:00
RV001072,BK102085,2025-07-05,4.7,Positive,,Post-stay survey,2025-07-05 12:00:00
RV001073,BK102087,2025-07-05,4.8,Positive,,Agoda,2025-07-05 12:00:00
RV001074,BK102088,2025-06-30,4.5,Positive,,Post-stay survey,2025-06-30 12:00:00
RV001075,BK102089,2025-07-04,4.5,Positive,,Post-stay survey,2025-07-04 12:00:00
RV001076,BK102090,2025-07-01,4.4,Neutral,Room view expectation,Traveloka,2025-07-01 12:00:00
RV001077,BK102091,2025-07-03,4.3,Neutral,Room view expectation,Post-stay survey,2025-07-03 12:00:00
RV001078,BK102096,2025-07-04,4.7,Positive,,Agoda,2025-07-04 12:00:00
RV001079,BK102097,2025-07-05,4.5,Positive,,Agoda,2025-07-05 12:00:00
RV001080,BK102100,2025-07-04,4.5,Positive,,Other OTA,2025-07-04 12:00:00
RV001081,BK102105,2025-07-04,4.6,Positive,,Agoda,2025-07-04 12:00:00
RV001082,BK102107,2025-07-05,4.4,Neutral,Breakfast queue,Traveloka,2025-07-05 12:00:00
RV001083,BK102108,2025-07-03,4.1,Neutral,Breakfast queue,Traveloka,2025-07-03 12:00:00
RV001084,BK102109,2025-07-04,4.2,Neutral,Room view expectation,Post-stay survey,2025-07-04 12:00:00
RV001085,BK102110,2025-06-30,4.4,Neutral,Room view expectation,Booking.com,2025-06-30 12:00:00
RV001086,BK102112,2025-07-06,4.2,Neutral,Elevator wait,Booking.com,2025-07-06 12:00:00
RV001087,BK102116,2025-07-02,5.0,Positive,,Traveloka,2025-07-02 12:00:00
RV001088,BK102118,2025-07-06,4.9,Positive,,Agoda,2025-07-06 12:00:00
RV001089,BK102119,2025-06-29,4.3,Neutral,,Agoda,2025-06-29 12:00:00
RV001090,BK102120,2025-07-07,4.6,Positive,,Booking.com,2025-07-07 12:00:00
RV001091,BK102124,2025-07-01,4.1,Neutral,,Booking.com,2025-07-01 12:00:00
RV001092,BK102128,2025-06-30,4.4,Neutral,Breakfast queue,Post-stay survey,2025-06-30 12:00:00
RV001093,BK102129,2025-06-30,4.4,Neutral,Breakfast queue,Post-stay survey,2025-06-30 12:00:00
RV001094,BK102130,2025-07-08,4.3,Neutral,Breakfast queue,Booking.com,2025-07-08 12:00:00
RV001095,BK102131,2025-07-04,4.2,Neutral,,Traveloka,2025-07-04 12:00:00
RV001096,BK102133,2025-07-02,5.0,Positive,,Post-stay survey,2025-07-02 12:00:00
RV001097,BK102134,2025-06-30,4.1,Neutral,Elevator wait,Other OTA,2025-06-30 12:00:00
RV001098,BK102139,2025-07-04,4.7,Positive,,Traveloka,2025-07-04 12:00:00
RV001099,BK102140,2025-07-05,4.2,Neutral,Elevator wait,Post-stay survey,2025-07-05 12:00:00
RV001100,BK102142,2025-07-09,4.6,Positive,,Post-stay survey,2025-07-09 12:00:00
RV001101,BK102143,2025-07-06,4.8,Positive,,Other OTA,2025-07-06 12:00:00
RV001102,BK102144,2025-07-06,4.7,Positive,,Post-stay survey,2025-07-06 12:00:00
RV001103,BK102145,2025-07-02,4.9,Positive,,Traveloka,2025-07-02 12:00:00
RV001104,BK102149,2025-07-03,4.5,Positive,,Agoda,2025-07-03 12:00:00
RV001105,BK102150,2025-06-30,4.0,Neutral,Room view expectation,Agoda,2025-06-30 12:00:00
RV001106,BK102154,2025-07-05,4.6,Positive,,Agoda,2025-07-05 12:00:00
RV001107,BK102156,2025-07-05,4.3,Neutral,Elevator wait,Post-stay survey,2025-07-05 12:00:00
RV001108,BK102157,2025-07-05,4.6,Positive,,Post-stay survey,2025-07-05 12:00:00
RV001109,BK102159,2025-07-02,4.6,Positive,,Post-stay survey,2025-07-02 12:00:00
RV001110,BK102160,2025-06-30,4.5,Positive,,Traveloka,2025-06-30 12:00:00
RV001111,BK102161,2025-07-01,5.0,Positive,,Agoda,2025-07-01 12:00:00
RV001112,BK102162,2025-07-03,4.4,Neutral,Breakfast queue,Traveloka,2025-07-03 12:00:00
RV001113,BK102163,2025-06-30,4.2,Neutral,Elevator wait,Booking.com,2025-06-30 12:00:00
RV001114,BK102164,2025-07-04,4.4,Neutral,,Booking.com,2025-07-04 12:00:00
RV001115,BK102166,2025-07-03,4.5,Positive,,Booking.com,2025-07-03 12:00:00
RV001116,BK102168,2025-07-02,4.5,Positive,,Post-stay survey,2025-07-02 12:00:00
RV001117,BK102171,2025-07-03,3.9,Negative,Noise,Agoda,2025-07-03 12:00:00
RV001118,BK102173,2025-07-06,4.2,Neutral,Room view expectation,Booking.com,2025-07-06 12:00:00
RV001119,BK102175,2025-07-07,4.4,Neutral,Breakfast queue,Traveloka,2025-07-07 12:00:00
RV001120,BK102176,2025-07-02,4.2,Neutral,,Traveloka,2025-07-02 12:00:00
RV001121,BK102177,2025-07-08,4.2,Neutral,Room view expectation,Agoda,2025-07-08 12:00:00
RV001122,BK102179,2025-07-06,4.8,Positive,,Post-stay survey,2025-07-06 12:00:00
RV001123,BK102182,2025-07-04,4.1,Neutral,Room view expectation,Other OTA,2025-07-04 12:00:00
RV001124,BK102184,2025-07-01,4.3,Neutral,Elevator wait,Traveloka,2025-07-01 12:00:00
RV001125,BK102185,2025-07-04,4.2,Neutral,,Post-stay survey,2025-07-04 12:00:00
RV001126,BK102186,2025-07-02,4.6,Positive,,Traveloka,2025-07-02 12:00:00
RV001127,BK102187,2025-07-02,4.4,Neutral,,Post-stay survey,2025-07-02 12:00:00
RV001128,BK102188,2025-07-03,4.4,Neutral,Breakfast queue,Other OTA,2025-07-03 12:00:00
RV001129,BK102190,2025-07-07,4.4,Neutral,Elevator wait,Traveloka,2025-07-07 12:00:00
RV001130,BK102191,2025-07-06,4.6,Positive,,Post-stay survey,2025-07-06 12:00:00
RV001131,BK102194,2025-07-07,4.7,Positive,,Post-stay survey,2025-07-07 12:00:00
RV001132,BK102195,2025-07-02,4.4,Neutral,Breakfast queue,Post-stay survey,2025-07-02 12:00:00
RV001133,BK102196,2025-07-01,4.1,Neutral,Elevator wait,Post-stay survey,2025-07-01 12:00:00
RV001134,BK102197,2025-07-05,4.4,Neutral,,Booking.com,2025-07-05 12:00:00
RV001135,BK102201,2025-07-07,4.4,Neutral,Room view expectation,Booking.com,2025-07-07 12:00:00
RV001136,BK102206,2025-07-03,3.8,Negative,Noise,Post-stay survey,2025-07-03 12:00:00
RV001137,BK102209,2025-07-02,4.8,Positive,,Other OTA,2025-07-02 12:00:00
RV001138,BK102210,2025-07-02,4.6,Positive,,Post-stay survey,2025-07-02 12:00:00
RV001139,BK102211,2025-07-07,4.7,Positive,,Post-stay survey,2025-07-07 12:00:00
RV001140,BK102216,2025-07-07,4.5,Positive,,Booking.com,2025-07-07 12:00:00
RV001141,BK102221,2025-07-08,4.3,Neutral,Elevator wait,Traveloka,2025-07-08 12:00:00
RV001142,BK102223,2025-07-04,4.4,Neutral,Room view expectation,Post-stay survey,2025-07-04 12:00:00
RV001143,BK102225,2025-07-02,4.6,Positive,,Agoda,2025-07-02 12:00:00
RV001144,BK102226,2025-07-07,4.0,Neutral,Elevator wait,Booking.com,2025-07-07 12:00:00
RV001145,BK102228,2025-07-08,4.2,Neutral,Room view expectation,Agoda,2025-07-08 12:00:00
RV001146,BK102231,2025-07-01,4.6,Positive,,Booking.com,2025-07-01 12:00:00
RV001147,BK102232,2025-07-06,4.2,Neutral,Elevator wait,Traveloka,2025-07-06 12:00:00
RV001148,BK102233,2025-07-03,4.2,Neutral,,Agoda,2025-07-03 12:00:00
RV001149,BK102234,2025-07-01,4.4,Neutral,Elevator wait,Post-stay survey,2025-07-01 12:00:00
RV001150,BK102235,2025-07-01,4.3,Neutral,,Post-stay survey,2025-07-01 12:00:00
RV001151,BK102236,2025-07-02,4.4,Neutral,,Booking.com,2025-07-02 12:00:00
RV001152,BK102237,2025-07-07,4.3,Neutral,Elevator wait,Booking.com,2025-07-07 12:00:00
RV001153,BK102238,2025-07-06,4.3,Neutral,Elevator wait,Other OTA,2025-07-06 12:00:00
RV001154,BK102239,2025-07-07,4.7,Positive,,Post-stay survey,2025-07-07 12:00:00
RV001155,BK102240,2025-07-02,4.6,Positive,,Post-stay survey,2025-07-02 12:00:00
RV001156,BK102241,2025-06-30,4.4,Neutral,Elevator wait,Post-stay survey,2025-06-30 12:00:00
RV001157,BK102243,2025-07-06,4.2,Neutral,Room view expectation,Agoda,2025-07-06 12:00:00
RV001158,BK102244,2025-07-01,4.3,Neutral,Room view expectation,Traveloka,2025-07-01 12:00:00
RV001159,BK102246,2025-07-01,4.3,Neutral,Elevator wait,Booking.com,2025-07-01 12:00:00
RV001160,BK102247,2025-07-05,4.1,Neutral,,Booking.com,2025-07-05 12:00:00
RV001161,BK102250,2025-07-06,4.1,Neutral,Room view expectation,Agoda,2025-07-06 12:00:00
RV001162,BK102252,2025-07-06,4.5,Positive,,Post-stay survey,2025-07-06 12:00:00
RV001163,BK102257,2025-07-06,4.5,Positive,,Agoda,2025-07-06 12:00:00
RV001164,BK102258,2025-07-05,4.4,Neutral,Breakfast queue,Agoda,2025-07-05 12:00:00
RV001165,BK102259,2025-07-02,3.9,Negative,Check-in waiting time,Traveloka,2025-07-02 12:00:00
RV001166,BK102260,2025-07-08,4.0,Neutral,Elevator wait,Agoda,2025-07-08 12:00:00
RV001167,BK102263,2025-07-02,4.4,Neutral,Breakfast queue,Agoda,2025-07-02 12:00:00
RV001168,BK102264,2025-07-05,4.3,Neutral,Room view expectation,Post-stay survey,2025-07-05 12:00:00
RV001169,BK102265,2025-07-05,4.4,Neutral,Breakfast queue,Booking.com,2025-07-05 12:00:00
RV001170,BK102266,2025-07-03,4.6,Positive,,Booking.com,2025-07-03 12:00:00
RV001171,BK102267,2025-07-05,4.5,Positive,,Booking.com,2025-07-05 12:00:00
RV001172,BK102269,2025-07-01,4.6,Positive,,Booking.com,2025-07-01 12:00:00
RV001173,BK102272,2025-07-05,3.9,Negative,OTA price mismatch,Post-stay survey,2025-07-05 12:00:00
RV001174,BK102276,2025-07-09,4.2,Neutral,Breakfast queue,Traveloka,2025-07-09 12:00:00
RV001175,BK102277,2025-07-07,4.2,Neutral,Elevator wait,Post-stay survey,2025-07-07 12:00:00
RV001176,BK102280,2025-07-06,4.3,Neutral,Room view expectation,Agoda,2025-07-06 12:00:00
RV001177,BK102282,2025-07-06,3.9,Negative,OTA price mismatch,Traveloka,2025-07-06 12:00:00
RV001178,BK102283,2025-07-07,4.8,Positive,,Post-stay survey,2025-07-07 12:00:00
RV001179,BK102284,2025-07-04,4.3,Neutral,Elevator wait,Booking.com,2025-07-04 12:00:00
RV001180,BK102286,2025-07-06,4.8,Positive,,Agoda,2025-07-06 12:00:00
RV001181,BK102288,2025-07-02,4.6,Positive,,Post-stay survey,2025-07-02 12:00:00
RV001182,BK102290,2025-07-06,4.4,Neutral,Room view expectation,Post-stay survey,2025-07-06 12:00:00
RV001183,BK102291,2025-07-04,4.6,Positive,,Post-stay survey,2025-07-04 12:00:00
RV001184,BK102292,2025-07-03,4.0,Neutral,,Traveloka,2025-07-03 12:00:00
RV001185,BK102293,2025-07-02,4.3,Neutral,Breakfast queue,Post-stay survey,2025-07-02 12:00:00
RV001186,BK102297,2025-07-07,4.6,Positive,,Post-stay survey,2025-07-07 12:00:00
RV001187,BK102298,2025-07-10,4.2,Neutral,Room view expectation,Booking.com,2025-07-10 12:00:00
RV001188,BK102300,2025-07-06,4.3,Neutral,Elevator wait,Booking.com,2025-07-06 12:00:00
RV001189,BK102301,2025-07-09,4.4,Neutral,Breakfast queue,Booking.com,2025-07-09 12:00:00
RV001190,BK102302,2025-07-08,4.6,Positive,,Post-stay survey,2025-07-08 12:00:00
RV001191,BK102304,2025-07-03,4.2,Neutral,,Post-stay survey,2025-07-03 12:00:00
RV001192,BK102305,2025-07-06,4.3,Neutral,,Post-stay survey,2025-07-06 12:00:00
RV001193,BK102306,2025-07-01,4.2,Neutral,Room view expectation,Traveloka,2025-07-01 12:00:00
RV001194,BK102307,2025-07-09,4.4,Neutral,Room view expectation,Agoda,2025-07-09 12:00:00
RV001195,BK102308,2025-07-11,4.9,Positive,,Other OTA,2025-07-11 12:00:00
RV001196,BK102312,2025-07-05,4.3,Neutral,,Traveloka,2025-07-05 12:00:00
RV001197,BK102314,2025-07-05,4.3,Neutral,,Post-stay survey,2025-07-05 12:00:00
RV001198,BK102317,2025-07-07,4.5,Positive,,Post-stay survey,2025-07-07 12:00:00
RV001199,BK102318,2025-07-03,3.9,Negative,Check-in waiting time,Agoda,2025-07-03 12:00:00
RV001200,BK102320,2025-07-07,4.5,Positive,,Post-stay survey,2025-07-07 12:00:00
RV001201,BK102321,2025-07-09,4.6,Positive,,Agoda,2025-07-09 12:00:00
RV001202,BK102323,2025-07-05,4.2,Neutral,Elevator wait,Booking.com,2025-07-05 12:00:00
RV001203,BK102326,2025-07-05,4.9,Positive,,Booking.com,2025-07-05 12:00:00
RV001204,BK102330,2025-07-04,4.1,Neutral,Room view expectation,Agoda,2025-07-04 12:00:00
RV001205,BK102332,2025-07-04,4.6,Positive,,Agoda,2025-07-04 12:00:00
RV001206,BK102333,2025-07-06,4.6,Positive,,Traveloka,2025-07-06 12:00:00
RV001207,BK102335,2025-07-07,4.5,Positive,,Booking.com,2025-07-07 12:00:00
RV001208,BK102336,2025-07-02,4.0,Neutral,Elevator wait,Traveloka,2025-07-02 12:00:00
RV001209,BK102338,2025-07-08,5.0,Positive,,Booking.com,2025-07-08 12:00:00
RV001210,BK102339,2025-07-06,4.8,Positive,,Agoda,2025-07-06 12:00:00
RV001211,BK102341,2025-07-08,4.6,Positive,,Post-stay survey,2025-07-08 12:00:00
RV001212,BK102342,2025-07-10,4.3,Neutral,,Post-stay survey,2025-07-10 12:00:00
RV001213,BK102343,2025-07-08,5.0,Positive,,Post-stay survey,2025-07-08 12:00:00
RV001214,BK102344,2025-07-10,4.1,Neutral,Breakfast queue,Agoda,2025-07-10 12:00:00
RV001215,BK102347,2025-07-06,4.1,Neutral,Room view expectation,Agoda,2025-07-06 12:00:00
RV001216,BK102348,2025-07-02,4.3,Neutral,Elevator wait,Post-stay survey,2025-07-02 12:00:00
RV001217,BK102349,2025-07-08,4.4,Neutral,,Booking.com,2025-07-08 12:00:00
RV001218,BK102350,2025-07-03,4.0,Neutral,Breakfast queue,Traveloka,2025-07-03 12:00:00
RV001219,BK102352,2025-07-07,4.2,Neutral,Breakfast queue,Booking.com,2025-07-07 12:00:00
RV001220,BK102353,2025-07-04,4.1,Neutral,,Agoda,2025-07-04 12:00:00
RV001221,BK102356,2025-07-08,4.2,Neutral,Breakfast queue,Agoda,2025-07-08 12:00:00
RV001222,BK102357,2025-07-04,4.7,Positive,,Traveloka,2025-07-04 12:00:00
RV001223,BK102359,2025-07-07,4.8,Positive,,Agoda,2025-07-07 12:00:00
RV001224,BK102361,2025-07-05,4.4,Neutral,,Other OTA,2025-07-05 12:00:00
RV001225,BK102362,2025-07-06,4.5,Positive,,Booking.com,2025-07-06 12:00:00
RV001226,BK102363,2025-07-05,3.8,Negative,Air-conditioner issue,Post-stay survey,2025-07-05 12:00:00
RV001227,BK102365,2025-07-07,4.9,Positive,,Agoda,2025-07-07 12:00:00
RV001228,BK102368,2025-07-03,4.6,Positive,,Agoda,2025-07-03 12:00:00
RV001229,BK102369,2025-07-07,4.9,Positive,,Post-stay survey,2025-07-07 12:00:00
RV001230,BK102371,2025-07-09,4.7,Positive,,Booking.com,2025-07-09 12:00:00
RV001231,BK102372,2025-07-13,4.5,Positive,,Post-stay survey,2025-07-13 12:00:00
RV001232,BK102374,2025-07-09,4.5,Positive,,Other OTA,2025-07-09 12:00:00
RV001233,BK102376,2025-07-05,3.9,Negative,Room cleaning delay,Booking.com,2025-07-05 12:00:00
RV001234,BK102377,2025-07-05,4.2,Neutral,Breakfast queue,Post-stay survey,2025-07-05 12:00:00
RV001235,BK102378,2025-07-04,4.4,Neutral,Elevator wait,Booking.com,2025-07-04 12:00:00
RV001236,BK102379,2025-07-10,4.3,Neutral,Elevator wait,Post-stay survey,2025-07-10 12:00:00
RV001237,BK102380,2025-07-06,5.0,Positive,,Booking.com,2025-07-06 12:00:00
RV001238,BK102381,2025-07-02,3.8,Negative,Check-in waiting time,Other OTA,2025-07-02 12:00:00
RV001239,BK102383,2025-07-06,5.0,Positive,,Agoda,2025-07-06 12:00:00
RV001240,BK102386,2025-07-10,4.7,Positive,,Booking.com,2025-07-10 12:00:00
RV001241,BK102388,2025-07-07,4.5,Positive,,Booking.com,2025-07-07 12:00:00
RV001242,BK102389,2025-07-07,5.0,Positive,,Booking.com,2025-07-07 12:00:00
RV001243,BK102390,2025-07-10,4.5,Positive,,Agoda,2025-07-10 12:00:00
RV001244,BK102391,2025-07-03,4.8,Positive,,Post-stay survey,2025-07-03 12:00:00
RV001245,BK102392,2025-07-06,4.5,Positive,,Post-stay survey,2025-07-06 12:00:00
RV001246,BK102395,2025-07-06,4.5,Positive,,Agoda,2025-07-06 12:00:00
RV001247,BK102396,2025-07-08,4.3,Neutral,,Post-stay survey,2025-07-08 12:00:00
RV001248,BK102397,2025-07-06,4.7,Positive,,Post-stay survey,2025-07-06 12:00:00
RV001249,BK102398,2025-07-04,5.0,Positive,,Post-stay survey,2025-07-04 12:00:00
RV001250,BK102400,2025-07-05,5.0,Positive,,Agoda,2025-07-05 12:00:00
RV001251,BK102404,2025-07-06,4.3,Neutral,,Traveloka,2025-07-06 12:00:00
RV001252,BK102405,2025-07-06,5.0,Positive,,Agoda,2025-07-06 12:00:00
RV001253,BK102406,2025-07-07,4.0,Neutral,Breakfast queue,Traveloka,2025-07-07 12:00:00
RV001254,BK102407,2025-07-08,4.3,Neutral,Elevator wait,Agoda,2025-07-08 12:00:00
RV001255,BK102413,2025-07-11,4.9,Positive,,Agoda,2025-07-11 12:00:00
RV001256,BK102414,2025-07-12,4.3,Neutral,,Agoda,2025-07-12 12:00:00
RV001257,BK102416,2025-07-06,4.6,Positive,,Agoda,2025-07-06 12:00:00
RV001258,BK102417,2025-07-07,5.0,Positive,,Booking.com,2025-07-07 12:00:00
RV001259,BK102420,2025-07-07,4.3,Neutral,Breakfast queue,Booking.com,2025-07-07 12:00:00
RV001260,BK102422,2025-07-08,4.1,Neutral,Room view expectation,Agoda,2025-07-08 12:00:00
RV001261,BK102423,2025-07-10,4.8,Positive,,Traveloka,2025-07-10 12:00:00
RV001262,BK102424,2025-07-06,4.7,Positive,,Post-stay survey,2025-07-06 12:00:00
RV001263,BK102426,2025-07-09,5.0,Positive,,Booking.com,2025-07-09 12:00:00
RV001264,BK102427,2025-07-05,4.9,Positive,,Post-stay survey,2025-07-05 12:00:00
RV001265,BK102430,2025-07-05,4.2,Neutral,Room view expectation,Traveloka,2025-07-05 12:00:00
RV001266,BK102431,2025-07-09,4.3,Neutral,Elevator wait,Booking.com,2025-07-09 12:00:00
RV001267,BK102438,2025-07-05,5.0,Positive,,Booking.com,2025-07-05 12:00:00
RV001268,BK102439,2025-07-04,4.9,Positive,,Agoda,2025-07-04 12:00:00
RV001269,BK102440,2025-07-06,4.8,Positive,,Traveloka,2025-07-06 12:00:00
RV001270,BK102446,2025-07-11,4.9,Positive,,Post-stay survey,2025-07-11 12:00:00
RV001271,BK102447,2025-07-07,5.0,Positive,,Booking.com,2025-07-07 12:00:00
RV001272,BK102448,2025-07-08,4.4,Neutral,Elevator wait,Other OTA,2025-07-08 12:00:00
RV001273,BK102451,2025-07-12,4.8,Positive,,Post-stay survey,2025-07-12 12:00:00
RV001274,BK102459,2025-07-07,5.0,Positive,,Traveloka,2025-07-07 12:00:00
RV001275,BK102461,2025-07-06,4.7,Positive,,Agoda,2025-07-06 12:00:00
RV001276,BK102462,2025-07-10,4.4,Neutral,Room view expectation,Agoda,2025-07-10 12:00:00
RV001277,BK102464,2025-07-04,4.4,Neutral,Elevator wait,Agoda,2025-07-04 12:00:00
RV001278,BK102465,2025-07-05,4.6,Positive,,Booking.com,2025-07-05 12:00:00
RV001279,BK102466,2025-07-07,5.0,Positive,,Traveloka,2025-07-07 12:00:00
RV001280,BK102468,2025-07-09,4.2,Neutral,Breakfast queue,Booking.com,2025-07-09 12:00:00
RV001281,BK102470,2025-07-09,4.3,Neutral,Elevator wait,Agoda,2025-07-09 12:00:00
RV001282,BK102471,2025-07-07,5.0,Positive,,Agoda,2025-07-07 12:00:00
RV001283,BK102472,2025-07-10,4.0,Neutral,Room view expectation,Agoda,2025-07-10 12:00:00
RV001284,BK102474,2025-07-09,4.1,Neutral,Elevator wait,Post-stay survey,2025-07-09 12:00:00
RV001285,BK102476,2025-07-07,3.9,Negative,Room cleaning delay,Traveloka,2025-07-07 12:00:00
RV001286,BK102480,2025-07-04,4.4,Neutral,Elevator wait,Post-stay survey,2025-07-04 12:00:00
RV001287,BK102482,2025-07-08,4.7,Positive,,Traveloka,2025-07-08 12:00:00
RV001288,BK102484,2025-07-03,4.8,Positive,,Traveloka,2025-07-03 12:00:00
RV001289,BK102485,2025-07-04,4.5,Positive,,Post-stay survey,2025-07-04 12:00:00
RV001290,BK102487,2025-07-07,4.8,Positive,,Post-stay survey,2025-07-07 12:00:00
RV001291,BK102488,2025-07-06,5.0,Positive,,Post-stay survey,2025-07-06 12:00:00
RV001292,BK102489,2025-07-12,5.0,Positive,,Agoda,2025-07-12 12:00:00
RV001293,BK102490,2025-07-11,3.9,Negative,Room cleaning delay,Booking.com,2025-07-11 12:00:00
RV001294,BK102491,2025-07-04,4.5,Positive,,Booking.com,2025-07-04 12:00:00
RV001295,BK102492,2025-07-05,4.8,Positive,,Booking.com,2025-07-05 12:00:00
RV001296,BK102497,2025-07-06,4.1,Neutral,Room view expectation,Booking.com,2025-07-06 12:00:00
RV001297,BK102498,2025-07-06,4.3,Neutral,Elevator wait,Agoda,2025-07-06 12:00:00
RV001298,BK102499,2025-07-08,4.9,Positive,,Agoda,2025-07-08 12:00:00
RV001299,BK102501,2025-07-06,4.5,Positive,,Post-stay survey,2025-07-06 12:00:00
RV001300,BK102502,2025-07-06,4.8,Positive,,Booking.com,2025-07-06 12:00:00
RV001301,BK102503,2025-07-07,4.5,Positive,,Post-stay survey,2025-07-07 12:00:00
RV001302,BK102504,2025-07-10,4.3,Neutral,Room view expectation,Post-stay survey,2025-07-10 12:00:00
RV001303,BK102505,2025-07-11,4.4,Neutral,Elevator wait,Booking.com,2025-07-11 12:00:00
RV001304,BK102506,2025-07-10,4.9,Positive,,Traveloka,2025-07-10 12:00:00
RV001305,BK102509,2025-07-07,5.0,Positive,,Traveloka,2025-07-07 12:00:00
RV001306,BK102510,2025-07-05,4.7,Positive,,Booking.com,2025-07-05 12:00:00
RV001307,BK102511,2025-07-09,4.6,Positive,,Post-stay survey,2025-07-09 12:00:00
RV001308,BK102512,2025-07-09,4.6,Positive,,Other OTA,2025-07-09 12:00:00
RV001309,BK102514,2025-07-10,4.1,Neutral,Room view expectation,Post-stay survey,2025-07-10 12:00:00
RV001310,BK102515,2025-07-09,4.5,Positive,,Agoda,2025-07-09 12:00:00
RV001311,BK102516,2025-07-05,4.3,Neutral,Room view expectation,Post-stay survey,2025-07-05 12:00:00
RV001312,BK102519,2025-07-08,3.6,Negative,Check-in waiting time,Agoda,2025-07-08 12:00:00
RV001313,BK102520,2025-07-07,4.7,Positive,,Agoda,2025-07-07 12:00:00
RV001314,BK102522,2025-07-09,4.1,Neutral,Room view expectation,Post-stay survey,2025-07-09 12:00:00
RV001315,BK102523,2025-07-10,4.4,Neutral,,Agoda,2025-07-10 12:00:00
RV001316,BK102524,2025-07-10,4.9,Positive,,Agoda,2025-07-10 12:00:00
RV001317,BK102526,2025-07-10,4.8,Positive,,Booking.com,2025-07-10 12:00:00
RV001318,BK102527,2025-07-10,4.2,Neutral,Elevator wait,Agoda,2025-07-10 12:00:00
RV001319,BK102528,2025-07-06,4.6,Positive,,Post-stay survey,2025-07-06 12:00:00
RV001320,BK102529,2025-07-07,4.7,Positive,,Post-stay survey,2025-07-07 12:00:00
RV001321,BK102532,2025-07-04,4.4,Neutral,Room view expectation,Booking.com,2025-07-04 12:00:00
RV001322,BK102533,2025-07-08,4.2,Neutral,Breakfast queue,Agoda,2025-07-08 12:00:00
RV001323,BK102534,2025-07-05,4.9,Positive,,Agoda,2025-07-05 12:00:00
