booking_id,customer_id,booking_date,checkin_date,checkout_date,stay_nights,room_type_id,channel_id,segment_id,promotion_id,adults,children,lead_time_days,booking_status,cancellation_date,cancellation_reason,listed_room_revenue,gross_room_revenue,commission_amount,promotion_cost,breakfast_cost,housekeeping_cost,utilities_cost,room_amenity_cost,net_room_revenue,contribution_profit,payment_currency,created_at,updated_at
BK101290,C523380,2025-04-08,2025-06-16,2025-06-18,2,4,5,6,1,2,0,69,CONFIRMED,,,4750000,4370000,0,380000,460000,374000,326000,266000,4370000,2564000,VND,2025-04-08 10:51:00,2025-04-08 10:18:00
BK101291,C545809,2025-05-05,2025-06-16,2025-06-17,1,5,7,1,5,2,0,42,CONFIRMED,,,2930000,2720000,272000,210000,230000,215500,202000,133000,2448000,1457500,VND,2025-05-05 10:12:00,2025-05-05 10:17:00
BK101292,C518274,2025-05-16,2025-06-16,2025-06-17,1,5,2,8,0,1,0,31,CONFIRMED,,,3310000,3310000,662000,0,115000,215500,202000,105000,2648000,2010500,VND,2025-05-16 10:15:00,2025-05-16 10:50:00
BK101293,C518166,2025-05-13,2025-06-16,2025-06-19,3,5,1,2,0,2,0,34,CONFIRMED,,,9700000,9700000,1746000,0,690000,646500,606000,399000,7954000,5612500,VND,2025-05-13 10:12:00,2025-05-13 10:42:00
BK101294,C522944,2025-06-08,2025-06-16,2025-06-17,1,5,6,1,0,2,0,8,CONFIRMED,,,3170000,3170000,0,0,230000,215500,202000,133000,3170000,2389500,VND,2025-06-08 10:27:00,2025-06-08 10:06:00
BK101295,C557611,2025-05-06,2025-06-16,2025-06-20,4,5,5,2,0,2,0,41,CONFIRMED,,,12440000,12440000,0,0,920000,862000,808000,532000,12440000,9318000,VND,2025-05-06 10:51:00,2025-05-06 10:25:00
BK101296,C545659,2025-05-25,2025-06-16,2025-06-17,1,5,3,1,2,2,0,22,CONFIRMED,,,3160000,2780000,417000,266000,230000,215500,202000,133000,2363000,1316500,VND,2025-05-25 10:56:00,2025-05-25 10:15:00
BK101297,C589103,2025-06-07,2025-06-16,2025-06-17,1,5,2,4,0,1,0,9,CONFIRMED,,,3280000,3280000,656000,0,115000,215500,202000,105000,2624000,1986500,VND,2025-06-07 10:31:00,2025-06-07 10:32:00
BK101298,C506514,2025-05-07,2025-06-16,2025-06-20,4,6,2,7,4,2,0,40,CONFIRMED,,,16730000,15050000,3010000,1680000,920000,900000,860000,532000,12040000,7148000,VND,2025-05-07 10:48:00,2025-05-07 10:56:00
BK101299,C574288,2025-05-24,2025-06-16,2025-06-21,5,6,1,6,0,2,0,23,CONFIRMED,,,20520000,20520000,3693600,0,1150000,1125000,1075000,665000,16826400,12811400,VND,2025-05-24 10:21:00,2025-05-24 10:50:00
BK101300,C503480,2025-03-29,2025-06-16,2025-06-21,5,6,6,7,1,2,0,79,CONFIRMED,,,19010000,17490000,0,1520000,1150000,1125000,1075000,665000,17490000,11955000,VND,2025-03-29 10:06:00,2025-03-29 10:08:00
BK101301,C531737,2025-05-04,2025-06-16,2025-06-19,3,7,2,5,0,2,0,43,CONFIRMED,,,15290000,15290000,3058000,0,690000,780000,645000,324000,12232000,9793000,VND,2025-05-04 10:13:00,2025-05-04 10:07:00
BK101302,C551070,2025-04-18,2025-06-16,2025-06-19,3,8,3,6,0,4,0,59,CONFIRMED,,,20670000,20670000,3100500,0,1380000,922500,840000,567000,17569500,13860000,VND,2025-04-18 10:27:00,2025-04-18 10:39:00
BK101303,C558205,2025-04-20,2025-06-17,2025-06-21,4,1,7,2,4,2,0,58,CONFIRMED,,,5060000,4540000,454000,520000,0,732800,631200,432000,4086000,1770000,VND,2025-04-20 10:14:00,2025-04-20 10:51:00
BK101304,C540148,2025-05-07,2025-06-17,2025-06-22,5,1,1,7,4,2,0,41,CONFIRMED,,,7630000,6870000,1236600,760000,1150000,916000,844000,540000,5633400,1423400,VND,2025-05-07 10:10:00,2025-05-07 10:11:00
BK101305,C527046,2025-05-18,2025-06-17,2025-06-18,1,1,2,1,0,2,0,30,CONFIRMED,,,1490000,1490000,298000,0,230000,183200,157800,108000,1192000,513000,VND,2025-05-18 10:05:00,2025-05-18 10:58:00
BK101306,C506879,2025-06-06,2025-06-17,2025-06-21,4,1,5,2,1,2,0,11,CONFIRMED,,,5700000,5250000,0,450000,920000,732800,631200,432000,5250000,2084000,VND,2025-06-06 10:44:00,2025-06-06 10:13:00
BK101307,C581827,2025-06-07,2025-06-17,2025-06-19,2,1,2,2,3,2,0,10,CONFIRMED,,,2980000,2830000,566000,150000,460000,366400,315600,216000,2264000,756000,VND,2025-06-07 10:41:00,2025-06-07 10:04:00
BK101308,C536873,2025-05-10,2025-06-17,2025-06-19,2,1,6,3,0,2,0,38,CONFIRMED,,,2840000,2840000,0,0,460000,366400,315600,216000,2840000,1482000,VND,2025-05-10 10:55:00,2025-05-10 10:36:00
BK101309,C502690,2025-05-23,2025-06-17,2025-06-20,3,1,1,2,3,2,0,25,CONFIRMED,,,4390000,4160000,748800,230000,690000,549600,473400,324000,3411200,1144200,VND,2025-05-23 10:44:00,2025-05-23 10:09:00
BK101310,C560547,2025-03-22,2025-06-17,2025-06-20,3,1,1,9,4,2,0,87,CONFIRMED,,,4100000,3680000,662400,420000,690000,549600,473400,324000,3017600,560600,VND,2025-03-22 10:06:00,2025-03-22 10:58:00
BK101311,C564114,2025-04-30,2025-06-17,2025-06-18,1,1,1,8,0,1,0,48,CONFIRMED,,,1360000,1360000,244800,0,115000,183200,157800,80000,1115200,579200,VND,2025-04-30 10:44:00,2025-04-30 10:35:00
BK101312,C582971,2025-05-09,2025-06-17,2025-06-20,3,1,7,2,3,2,0,39,CONFIRMED,,,3890000,3700000,370000,190000,690000,549600,473400,324000,3330000,1103000,VND,2025-05-09 10:00:00,2025-05-09 10:07:00
BK101313,C573413,2025-05-25,2025-06-17,2025-06-20,3,1,5,3,4,2,0,23,CONFIRMED,,,4170000,3750000,0,420000,690000,549600,473400,324000,3750000,1293000,VND,2025-05-25 10:11:00,2025-05-25 10:22:00
BK101314,C585836,2025-05-12,2025-06-17,2025-06-19,2,1,2,9,0,2,0,36,CONFIRMED,,,3020000,3020000,604000,0,460000,366400,315600,216000,2416000,1058000,VND,2025-05-12 10:21:00,2025-05-12 10:17:00
BK101315,C525207,2025-05-14,2025-06-17,2025-06-19,2,1,5,2,0,2,0,34,CONFIRMED,,,2780000,2780000,0,0,460000,366400,315600,216000,2780000,1422000,VND,2025-05-14 10:56:00,2025-05-14 10:33:00
BK101316,C578724,2025-03-13,2025-06-17,2025-06-19,2,1,7,3,0,2,0,96,CONFIRMED,,,2460000,2460000,246000,0,0,366400,315600,216000,2214000,1316000,VND,2025-03-13 10:33:00,2025-03-13 10:13:00
BK101317,C509123,2025-04-14,2025-06-17,2025-06-19,2,1,5,6,0,2,0,64,CONFIRMED,,,2750000,2750000,0,0,460000,366400,315600,216000,2750000,1392000,VND,2025-04-14 10:04:00,2025-04-14 10:42:00
BK101318,C580130,2025-05-01,2025-06-17,2025-06-19,2,1,5,1,0,2,0,47,CONFIRMED,,,2640000,2640000,0,0,460000,366400,315600,216000,2640000,1282000,VND,2025-05-01 10:53:00,2025-05-01 10:51:00
BK101319,C513685,2025-04-04,2025-06-17,2025-06-19,2,1,5,9,0,2,0,74,CONFIRMED,,,2720000,2720000,0,0,460000,366400,315600,216000,2720000,1362000,VND,2025-04-04 10:38:00,2025-04-04 10:12:00
BK101320,C530696,2025-04-05,2025-06-17,2025-06-21,4,1,7,9,0,2,0,73,CONFIRMED,,,5010000,5010000,501000,0,0,732800,631200,432000,4509000,2713000,VND,2025-04-05 10:14:00,2025-04-05 10:36:00
BK101321,C561040,2025-05-12,2025-06-17,2025-06-20,3,1,1,5,0,2,0,36,CONFIRMED,,,4400000,4400000,792000,0,690000,549600,473400,324000,3608000,1571000,VND,2025-05-12 10:13:00,2025-05-12 10:05:00
BK101322,C516132,2025-05-25,2025-06-17,2025-06-23,6,2,1,7,2,2,0,23,CONFIRMED,,,11700000,10280000,1850400,994000,1380000,1122000,1088000,648000,8429600,3197600,VND,2025-05-25 10:06:00,2025-05-25 10:26:00
BK101323,C505464,2025-05-23,2025-06-17,2025-06-19,2,2,1,2,0,2,0,25,CONFIRMED,,,3630000,3630000,653400,0,460000,374000,326000,216000,2976600,1600600,VND,2025-05-23 10:06:00,2025-05-23 10:50:00
BK101324,C502943,2025-04-29,2025-06-17,2025-06-20,3,2,1,3,2,2,0,49,CONFIRMED,,,5160000,4530000,815400,441000,690000,561000,489000,324000,3714600,1209600,VND,2025-04-29 10:45:00,2025-04-29 10:20:00
BK101325,C535192,2025-05-14,2025-06-17,2025-06-19,2,2,3,2,0,2,0,34,CONFIRMED,,,3620000,3620000,543000,0,460000,374000,326000,216000,3077000,1701000,VND,2025-05-14 10:49:00,2025-05-14 10:13:00
BK101326,C563640,2025-06-07,2025-06-17,2025-06-18,1,2,5,1,1,2,0,10,CONFIRMED,,,1700000,1570000,0,130000,230000,187000,163000,108000,1570000,752000,VND,2025-06-07 10:52:00,2025-06-07 10:36:00
BK101327,C533827,2025-05-13,2025-06-17,2025-06-19,2,2,2,1,2,2,0,35,CONFIRMED,,,3690000,3240000,648000,315000,460000,374000,326000,216000,2592000,901000,VND,2025-05-13 10:31:00,2025-05-13 10:39:00
BK101328,C556590,2025-05-13,2025-06-17,2025-06-19,2,2,5,6,0,2,0,35,CONFIRMED,,,3440000,3440000,0,0,460000,374000,326000,216000,3440000,2064000,VND,2025-05-13 10:21:00,2025-05-13 10:37:00
BK101329,C500544,2025-04-04,2025-06-17,2025-06-20,3,2,2,9,0,2,0,74,CONFIRMED,,,5320000,5320000,1064000,0,690000,561000,489000,324000,4256000,2192000,VND,2025-04-04 10:25:00,2025-04-04 10:26:00
BK101330,C532426,2025-05-25,2025-06-17,2025-06-19,2,2,2,2,3,2,0,23,CONFIRMED,,,3690000,3510000,702000,180000,460000,374000,326000,216000,2808000,1252000,VND,2025-05-25 10:51:00,2025-05-25 10:08:00
BK101331,C515109,2025-05-19,2025-06-17,2025-06-18,1,2,1,2,3,2,0,29,CONFIRMED,,,1830000,1740000,313200,90000,230000,187000,163000,108000,1426800,648800,VND,2025-05-19 10:30:00,2025-05-19 10:24:00
BK101332,C542578,2025-05-17,2025-06-17,2025-06-19,2,2,1,5,0,2,0,31,CONFIRMED,,,3680000,3680000,662400,0,460000,374000,326000,216000,3017600,1641600,VND,2025-05-17 10:49:00,2025-05-17 10:20:00
BK101333,C568435,2025-05-16,2025-06-17,2025-06-19,2,2,2,2,2,2,0,32,CONFIRMED,,,3680000,3240000,648000,308000,460000,374000,326000,216000,2592000,908000,VND,2025-05-16 10:43:00,2025-05-16 10:28:00
BK101334,C540735,2025-06-03,2025-06-17,2025-06-19,2,2,5,1,0,2,0,14,CONFIRMED,,,3490000,3490000,0,0,460000,374000,326000,216000,3490000,2114000,VND,2025-06-03 10:48:00,2025-06-03 10:17:00
BK101335,C540672,2025-06-09,2025-06-17,2025-06-18,1,2,2,4,0,1,0,8,CONFIRMED,,,1820000,1820000,364000,0,115000,187000,163000,80000,1456000,911000,VND,2025-06-09 10:40:00,2025-06-09 10:33:00
BK101336,C517760,2025-04-30,2025-06-17,2025-06-21,4,2,7,9,5,2,0,48,CONFIRMED,,,6190000,5760000,576000,430000,0,748000,652000,432000,5184000,2922000,VND,2025-04-30 10:16:00,2025-04-30 10:35:00
BK101337,C537718,2025-05-28,2025-06-17,2025-06-20,3,3,6,2,3,2,1,20,CONFIRMED,,,6730000,6390000,0,340000,915000,572400,504600,408000,6390000,3650000,VND,2025-05-28 10:48:00,2025-05-28 10:38:00
BK101338,C565284,2025-05-23,2025-06-17,2025-06-19,2,3,5,3,1,3,0,25,CONFIRMED,,,4390000,4040000,0,350000,690000,381600,336400,272000,4040000,2010000,VND,2025-05-23 10:04:00,2025-05-23 10:03:00
BK101339,C537087,2025-05-29,2025-06-17,2025-06-19,2,3,1,3,0,3,0,19,CONFIRMED,,,4600000,4600000,828000,0,690000,381600,336400,272000,3772000,2092000,VND,2025-05-29 10:30:00,2025-05-29 10:30:00
BK101340,C556075,2025-05-29,2025-06-17,2025-06-23,6,3,5,7,0,2,0,19,CONFIRMED,,,14110000,14110000,0,0,1380000,1144800,1119200,648000,14110000,9818000,VND,2025-05-29 10:44:00,2025-05-29 10:54:00
BK101341,C513917,2025-05-03,2025-06-17,2025-06-19,2,3,3,2,2,2,1,45,CONFIRMED,,,4450000,3910000,586500,378000,610000,381600,336400,272000,3323500,1345500,VND,2025-05-03 10:11:00,2025-05-03 10:20:00
BK101342,C502891,2025-05-25,2025-06-17,2025-06-19,2,3,5,3,1,3,0,23,CONFIRMED,,,4510000,4150000,0,360000,690000,381600,336400,272000,4150000,2110000,VND,2025-05-25 10:35:00,2025-05-25 10:59:00
BK101343,C513513,2025-04-20,2025-06-17,2025-06-19,2,3,7,5,0,2,0,58,CONFIRMED,,,3870000,3870000,387000,0,0,381600,336400,216000,3483000,2549000,VND,2025-04-20 10:37:00,2025-04-20 10:54:00
BK101344,C562118,2025-03-07,2025-06-17,2025-06-20,3,3,5,9,1,2,0,102,CONFIRMED,,,6290000,5790000,0,500000,690000,572400,504600,324000,5790000,3199000,VND,2025-03-07 10:57:00,2025-03-07 10:36:00
BK101345,C514127,2025-05-04,2025-06-17,2025-06-22,5,3,5,7,1,2,0,44,CONFIRMED,,,11400000,10490000,0,910000,1150000,954000,896000,540000,10490000,6040000,VND,2025-05-04 10:03:00,2025-05-04 10:26:00
BK101346,C539698,2025-04-07,2025-06-17,2025-06-19,2,3,7,3,0,3,0,71,CONFIRMED,,,3870000,3870000,387000,0,0,381600,336400,272000,3483000,2493000,VND,2025-04-07 10:42:00,2025-04-07 10:11:00
BK101347,C525034,2025-05-17,2025-06-17,2025-06-18,1,3,1,1,2,2,0,31,CONFIRMED,,,2350000,2060000,370800,203000,230000,190800,168200,108000,1689200,789200,VND,2025-05-17 10:06:00,2025-05-17 10:10:00
BK101348,C535531,2025-05-01,2025-06-17,2025-06-20,3,3,2,9,2,2,0,47,CONFIRMED,,,6540000,5760000,1152000,546000,690000,572400,504600,324000,4608000,1971000,VND,2025-05-01 10:35:00,2025-05-01 10:01:00
BK101349,C581818,2025-05-11,2025-06-17,2025-06-19,2,4,7,5,0,2,0,37,CONFIRMED,,,4610000,4610000,461000,0,0,374000,326000,266000,4149000,3183000,VND,2025-05-11 10:46:00,2025-05-11 10:58:00
BK101350,C589482,2025-04-27,2025-06-17,2025-06-19,2,4,6,5,0,2,0,51,CONFIRMED,,,4670000,4670000,0,0,460000,374000,326000,266000,4670000,3244000,VND,2025-04-27 10:01:00,2025-04-27 10:55:00
BK101351,C584944,2025-04-07,2025-06-17,2025-06-20,3,4,3,9,2,2,0,71,CONFIRMED,,,7320000,6450000,967500,609000,690000,561000,489000,399000,5482500,2734500,VND,2025-04-07 10:06:00,2025-04-07 10:07:00
BK101352,C504436,2025-06-08,2025-06-17,2025-06-18,1,4,6,4,0,1,0,9,CONFIRMED,,,2410000,2410000,0,0,115000,187000,163000,105000,2410000,1840000,VND,2025-06-08 10:35:00,2025-06-08 10:40:00
BK101353,C553211,2025-04-24,2025-06-17,2025-06-20,3,4,1,6,2,2,0,54,CONFIRMED,,,7350000,6460000,1162800,623000,690000,561000,489000,399000,5297200,2535200,VND,2025-04-24 10:56:00,2025-04-24 10:57:00
BK101354,C531920,2025-04-27,2025-06-17,2025-06-18,1,4,7,1,5,2,0,51,CONFIRMED,,,2120000,1970000,197000,150000,0,187000,163000,133000,1773000,1140000,VND,2025-04-27 10:13:00,2025-04-27 10:11:00
BK101355,C533839,2025-05-06,2025-06-17,2025-06-19,2,4,1,1,2,2,0,42,CONFIRMED,,,5110000,4490000,808200,434000,460000,374000,326000,266000,3681800,1821800,VND,2025-05-06 10:54:00,2025-05-06 10:41:00
BK101356,C555537,2025-06-11,2025-06-17,2025-06-20,3,4,2,4,2,1,0,6,CONFIRMED,,,7620000,6700000,1340000,644000,345000,561000,489000,315000,5360000,3006000,VND,2025-06-11 10:46:00,2025-06-11 10:32:00
BK101357,C574778,2025-05-15,2025-06-17,2025-06-22,5,4,3,2,2,2,0,33,CONFIRMED,,,13190000,11610000,1741500,1106000,1150000,935000,870000,665000,9868500,5142500,VND,2025-05-15 10:58:00,2025-05-15 10:17:00
BK101358,C543423,2025-05-08,2025-06-17,2025-06-20,3,4,1,5,4,2,0,40,CONFIRMED,,,7570000,6810000,1225800,760000,690000,561000,489000,399000,5584200,2685200,VND,2025-05-08 10:39:00,2025-05-08 10:48:00
BK101359,C573713,2025-05-16,2025-06-17,2025-06-21,4,4,5,6,1,2,0,32,CONFIRMED,,,9900000,9110000,0,790000,920000,748000,652000,532000,9110000,5468000,VND,2025-05-16 10:59:00,2025-05-16 10:56:00
BK101360,C506866,2025-05-07,2025-06-17,2025-06-19,2,4,3,2,3,2,0,41,CONFIRMED,,,4990000,4740000,711000,250000,460000,374000,326000,266000,4029000,2353000,VND,2025-05-07 10:34:00,2025-05-07 10:52:00
BK101361,C508485,2025-05-09,2025-06-17,2025-06-19,2,4,2,2,3,2,0,39,CONFIRMED,,,4970000,4730000,946000,240000,460000,374000,326000,266000,3784000,2118000,VND,2025-05-09 10:28:00,2025-05-09 10:28:00
BK101362,C586637,2025-04-30,2025-06-17,2025-06-19,2,4,1,5,2,2,0,48,CONFIRMED,,,4960000,4360000,784800,420000,460000,374000,326000,266000,3575200,1729200,VND,2025-04-30 10:34:00,2025-04-30 10:03:00
BK101363,C519240,2025-05-16,2025-06-17,2025-06-19,2,5,3,1,2,2,0,32,CONFIRMED,,,6360000,5600000,840000,532000,460000,431000,404000,266000,4760000,2667000,VND,2025-05-16 10:03:00,2025-05-16 10:40:00
BK101364,C562146,2025-05-16,2025-06-17,2025-06-18,1,5,2,1,2,2,0,32,CONFIRMED,,,3300000,2900000,580000,280000,230000,215500,202000,133000,2320000,1259500,VND,2025-05-16 10:51:00,2025-05-16 10:49:00
BK101365,C502374,2025-05-22,2025-06-17,2025-06-19,2,5,6,1,0,2,0,26,CONFIRMED,,,6300000,6300000,0,0,460000,431000,404000,266000,6300000,4739000,VND,2025-05-22 10:29:00,2025-05-22 10:07:00
BK101366,C585182,2025-04-28,2025-06-17,2025-06-20,3,5,2,7,0,2,0,50,CONFIRMED,,,9140000,9140000,1828000,0,690000,646500,606000,399000,7312000,4970500,VND,2025-04-28 10:55:00,2025-04-28 10:49:00
BK101367,C513595,2025-05-07,2025-06-17,2025-06-19,2,5,4,9,0,2,0,41,CONFIRMED,,,6560000,6560000,1115200,0,460000,431000,404000,266000,5444800,3883800,VND,2025-05-07 10:26:00,2025-05-07 10:27:00
BK101368,C581765,2025-02-27,2025-06-17,2025-06-19,2,5,7,3,5,2,0,110,CONFIRMED,,,5380000,5000000,500000,380000,460000,431000,404000,266000,4500000,2559000,VND,2025-02-27 10:59:00,2025-02-27 10:15:00
BK101369,C544897,2025-04-20,2025-06-17,2025-06-18,1,5,2,5,0,2,0,58,CONFIRMED,,,3030000,3030000,606000,0,230000,215500,202000,133000,2424000,1643500,VND,2025-04-20 10:06:00,2025-04-20 10:43:00
BK101370,C560978,2025-05-29,2025-06-17,2025-06-18,1,5,5,4,1,1,0,19,CONFIRMED,,,3010000,2770000,0,240000,115000,215500,202000,105000,2770000,1892500,VND,2025-05-29 10:53:00,2025-05-29 10:12:00
BK101371,C562726,2025-04-16,2025-06-17,2025-06-18,1,5,7,8,5,1,0,62,CONFIRMED,,,2670000,2480000,248000,190000,115000,215500,202000,105000,2232000,1404500,VND,2025-04-16 10:28:00,2025-04-16 10:10:00
BK101372,C500778,2025-04-16,2025-06-17,2025-06-20,3,5,4,5,2,2,0,62,CONFIRMED,,,9020000,7930000,1348100,763000,690000,646500,606000,399000,6581900,3477400,VND,2025-04-16 10:00:00,2025-04-16 10:41:00
BK101373,C524919,2025-05-02,2025-06-17,2025-06-19,2,6,2,5,2,2,0,46,CONFIRMED,,,7790000,6850000,1370000,658000,460000,450000,430000,266000,5480000,3216000,VND,2025-05-02 10:41:00,2025-05-02 10:29:00
BK101374,C561624,2025-04-20,2025-06-17,2025-06-23,6,7,7,7,5,2,0,58,CONFIRMED,,,26410000,24560000,2456000,1850000,1380000,1560000,1400000,648000,22104000,15266000,VND,2025-04-20 10:29:00,2025-04-20 10:57:00
BK101375,C581096,2025-06-10,2025-06-17,2025-06-18,1,7,1,4,0,1,0,7,CONFIRMED,,,5040000,5040000,907200,0,115000,260000,215000,80000,4132800,3462800,VND,2025-06-10 10:41:00,2025-06-10 10:43:00
BK101376,C514135,2025-05-20,2025-06-17,2025-06-20,3,9,1,2,0,6,0,28,CONFIRMED,,,29760000,29760000,5356800,0,2070000,979500,918000,735000,24403200,19700700,VND,2025-05-20 10:59:00,2025-05-20 10:14:00
BK101377,C549254,2025-03-23,2025-06-18,2025-06-21,3,1,2,9,2,2,0,87,CONFIRMED,,,4290000,3790000,758000,350000,690000,549600,473400,324000,3032000,645000,VND,2025-03-23 10:39:00,2025-03-23 10:22:00
BK101378,C543522,2025-04-10,2025-06-18,2025-06-21,3,1,2,5,0,2,0,69,CONFIRMED,,,4330000,4330000,866000,0,690000,549600,473400,324000,3464000,1427000,VND,2025-04-10 10:32:00,2025-04-10 10:22:00
BK101379,C534777,2025-05-04,2025-06-18,2025-06-20,2,1,2,1,0,2,0,45,CONFIRMED,,,2790000,2790000,558000,0,460000,366400,315600,216000,2232000,874000,VND,2025-05-04 10:02:00,2025-05-04 10:10:00
BK101380,C528458,2025-06-04,2025-06-18,2025-06-20,2,1,3,2,2,2,0,14,CONFIRMED,,,2930000,2570000,385500,252000,460000,366400,315600,216000,2184500,574500,VND,2025-06-04 10:55:00,2025-06-04 10:32:00
BK101381,C519339,2025-04-24,2025-06-18,2025-06-21,3,1,1,6,0,2,0,55,CONFIRMED,,,4300000,4300000,774000,0,690000,549600,473400,324000,3526000,1489000,VND,2025-04-24 10:26:00,2025-04-24 10:09:00
BK101382,C539182,2025-05-04,2025-06-18,2025-06-20,2,1,7,2,3,2,0,45,CONFIRMED,,,2510000,2390000,239000,120000,460000,366400,315600,216000,2151000,673000,VND,2025-05-04 10:04:00,2025-05-04 10:31:00
BK101383,C568784,2025-03-24,2025-06-18,2025-06-21,3,1,5,9,0,2,0,86,CONFIRMED,,,4160000,4160000,0,0,690000,549600,473400,324000,4160000,2123000,VND,2025-03-24 10:13:00,2025-03-24 10:24:00
BK101384,C564141,2025-05-25,2025-06-18,2025-06-21,3,1,2,2,2,2,0,24,CONFIRMED,,,4580000,4020000,804000,392000,690000,549600,473400,324000,3216000,787000,VND,2025-05-25 10:51:00,2025-05-25 10:11:00
BK101385,C532416,2025-06-03,2025-06-18,2025-06-19,1,1,6,2,1,2,0,15,CONFIRMED,,,1450000,1330000,0,120000,230000,183200,157800,108000,1330000,531000,VND,2025-06-03 10:01:00,2025-06-03 10:02:00
BK101386,C501350,2025-03-03,2025-06-18,2025-06-20,2,1,7,9,0,2,0,107,CONFIRMED,,,2530000,2530000,253000,0,0,366400,315600,216000,2277000,1379000,VND,2025-03-03 10:16:00,2025-03-03 10:28:00
BK101387,C558765,2025-05-07,2025-06-18,2025-06-23,5,1,3,5,2,2,0,42,CONFIRMED,,,7860000,6900000,1035000,672000,1150000,916000,899000,540000,5865000,1688000,VND,2025-05-07 10:04:00,2025-05-07 10:35:00
BK101388,C562046,2025-05-02,2025-06-18,2025-06-20,2,1,6,1,1,2,0,47,CONFIRMED,,,2730000,2510000,0,220000,460000,366400,315600,216000,2510000,932000,VND,2025-05-02 10:22:00,2025-05-02 10:12:00
BK101389,C544315,2025-06-03,2025-06-18,2025-06-20,2,1,1,1,0,2,0,15,CONFIRMED,,,2930000,2930000,527400,0,460000,366400,315600,216000,2402600,1044600,VND,2025-06-03 10:51:00,2025-06-03 10:07:00
BK101390,C550042,2025-05-29,2025-06-18,2025-06-19,1,1,1,2,0,2,0,20,CONFIRMED,,,1440000,1440000,259200,0,230000,183200,157800,108000,1180800,501800,VND,2025-05-29 10:43:00,2025-05-29 10:55:00
BK101391,C543417,2025-03-20,2025-06-18,2025-06-20,2,1,7,6,5,2,0,90,CONFIRMED,,,2480000,2310000,231000,170000,0,366400,315600,216000,2079000,1011000,VND,2025-03-20 10:30:00,2025-03-20 10:51:00
BK101392,C535071,2025-04-03,2025-06-18,2025-06-20,2,1,4,5,0,2,0,76,CONFIRMED,,,2750000,2750000,467500,0,460000,366400,315600,216000,2282500,924500,VND,2025-04-03 10:45:00,2025-04-03 10:14:00
BK101393,C519030,2025-05-09,2025-06-18,2025-06-19,1,1,1,1,0,2,0,40,CONFIRMED,,,1470000,1470000,264600,0,230000,183200,157800,108000,1205400,526400,VND,2025-05-09 10:11:00,2025-05-09 10:59:00
BK101394,C582664,2025-06-06,2025-06-18,2025-06-19,1,1,5,1,0,2,0,12,CONFIRMED,,,1360000,1360000,0,0,230000,183200,157800,108000,1360000,681000,VND,2025-06-06 10:05:00,2025-06-06 10:22:00
BK101395,C547042,2025-05-13,2025-06-18,2025-06-22,4,1,1,5,0,2,0,36,CONFIRMED,,,6200000,6200000,1116000,0,920000,732800,686200,432000,5084000,2313000,VND,2025-05-13 10:00:00,2025-05-13 10:03:00
BK101396,C549544,2025-04-29,2025-06-18,2025-06-21,3,2,1,2,0,2,0,50,CONFIRMED,,,5350000,5350000,963000,0,690000,561000,489000,324000,4387000,2323000,VND,2025-04-29 10:34:00,2025-04-29 10:09:00
BK101397,C522397,2025-04-26,2025-06-18,2025-06-19,1,2,1,8,2,1,0,53,CONFIRMED,,,1680000,1480000,266400,140000,115000,187000,163000,80000,1213600,528600,VND,2025-04-26 10:14:00,2025-04-26 10:21:00
BK101398,C522434,2025-05-14,2025-06-18,2025-06-22,4,2,2,2,0,2,0,35,CONFIRMED,,,7660000,7660000,1532000,0,920000,748000,707000,432000,6128000,3321000,VND,2025-05-14 10:35:00,2025-05-14 10:39:00
BK101399,C506549,2025-05-01,2025-06-18,2025-06-19,1,2,4,5,0,2,0,48,CONFIRMED,,,1750000,1750000,297500,0,230000,187000,163000,108000,1452500,764500,VND,2025-05-01 10:58:00,2025-05-01 10:44:00
BK101400,C514185,2025-05-07,2025-06-18,2025-06-19,1,2,6,1,1,2,0,42,CONFIRMED,,,1720000,1580000,0,140000,230000,187000,163000,108000,1580000,752000,VND,2025-05-07 10:03:00,2025-05-07 10:26:00
BK101401,C528982,2025-05-29,2025-06-18,2025-06-22,4,2,5,2,0,2,0,20,CONFIRMED,,,7210000,7210000,0,0,920000,748000,707000,432000,7210000,4403000,VND,2025-05-29 10:39:00,2025-05-29 10:41:00
BK101402,C531870,2025-06-05,2025-06-18,2025-06-22,4,2,5,3,1,2,0,13,CONFIRMED,,,7360000,6770000,0,590000,920000,748000,707000,432000,6770000,3373000,VND,2025-06-05 10:59:00,2025-06-05 10:52:00
BK101403,C536166,2025-05-30,2025-06-18,2025-06-19,1,2,2,1,0,2,0,19,CONFIRMED,,,1850000,1850000,370000,0,230000,187000,163000,108000,1480000,792000,VND,2025-05-30 10:26:00,2025-05-30 10:57:00
BK101404,C517950,2025-04-27,2025-06-18,2025-06-19,1,2,7,1,0,2,0,52,CONFIRMED,,,1530000,1530000,153000,0,0,187000,163000,108000,1377000,919000,VND,2025-04-27 10:37:00,2025-04-27 10:31:00
BK101405,C554292,2025-04-22,2025-06-18,2025-06-21,3,2,1,6,2,2,0,57,CONFIRMED,,,5250000,4630000,833400,434000,690000,561000,489000,324000,3796600,1298600,VND,2025-04-22 10:35:00,2025-04-22 10:20:00
