room_revenue_id,date_key,stay_date,room_type_id,channel_id,segment_id,promotion_id,rooms_sold,listed_room_revenue,gross_room_revenue,commission_amount,promotion_cost,breakfast_cost,housekeeping_cost,utilities_cost,room_amenity_cost,net_room_revenue,direct_variable_cost,room_contribution_profit,created_at
2331,20250615,2025-06-15,6,2,1,0,1,4480000,4480000,896000,0,230000,225000,270000,133000,3584000,858000,2726000,2025-06-15 02:30:00
2332,20250615,2025-06-15,6,2,3,2,1,4490000,3950000,790000,378000,230000,225000,270000,133000,3160000,1236000,1924000,2025-06-15 02:30:00
2333,20250615,2025-06-15,6,2,3,4,1,4540000,4090000,818000,450000,230000,225000,270000,133000,3272000,1308000,1964000,2025-06-15 02:30:00
2334,20250615,2025-06-15,6,2,7,0,1,4290000,4290000,858000,0,230000,225000,270000,133000,3432000,858000,2574000,2025-06-15 02:30:00
2335,20250615,2025-06-15,6,5,1,0,1,4360000,4360000,0,0,230000,225000,270000,133000,4360000,858000,3502000,2025-06-15 02:30:00
2336,20250615,2025-06-15,7,2,4,0,1,5790000,5790000,1158000,0,115000,260000,270000,80000,4632000,725000,3907000,2025-06-15 02:30:00
2337,20250615,2025-06-15,7,7,3,0,1,4760000,4760000,476000,0,230000,260000,270000,108000,4284000,868000,3416000,2025-06-15 02:30:00
2338,20250615,2025-06-15,7,7,4,5,1,4970000,4620000,462000,350000,115000,260000,270000,80000,4158000,1075000,3083000,2025-06-15 02:30:00
2339,20250615,2025-06-15,8,1,2,2,1,8430000,7420000,1335600,707000,460000,307500,335000,189000,6084400,1998500,4085900,2025-06-15 02:30:00
2340,20250615,2025-06-15,8,3,7,0,1,8140000,8140000,1221000,0,460000,307500,335000,189000,6919000,1291500,5627500,2025-06-15 02:30:00
2341,20250615,2025-06-15,8,4,9,2,1,8750000,7700000,1309000,735000,460000,307500,335000,189000,6391000,2026500,4364500,2025-06-15 02:30:00
2342,20250615,2025-06-15,9,7,9,0,1,9670000,9670000,967000,0,575000,326500,361000,217000,8703000,1479500,7223500,2025-06-15 02:30:00
2343,20250616,2025-06-16,1,1,2,0,1,1500000,1500000,270000,0,230000,183200,157800,108000,1230000,679000,551000,2025-06-16 02:30:00
2344,20250616,2025-06-16,1,1,2,2,2,2900000,2550000,459000,245000,460000,366400,315600,216000,2091000,1603000,488000,2025-06-16 02:30:00
2345,20250616,2025-06-16,1,1,2,3,1,1510000,1430000,257400,80000,230000,183200,157800,108000,1172600,759000,413600,2025-06-16 02:30:00
2346,20250616,2025-06-16,1,1,2,4,1,1450000,1310000,235800,140000,230000,183200,157800,108000,1074200,819000,255200,2025-06-16 02:30:00
2347,20250616,2025-06-16,1,1,4,2,1,1490000,1310000,235800,126000,115000,183200,157800,80000,1074200,662000,412200,2025-06-16 02:30:00
2348,20250616,2025-06-16,1,1,5,0,1,1410000,1410000,253800,0,230000,183200,157800,108000,1156200,679000,477200,2025-06-16 02:30:00
2349,20250616,2025-06-16,1,1,6,0,1,1400000,1400000,252000,0,230000,183200,157800,108000,1148000,679000,469000,2025-06-16 02:30:00
2350,20250616,2025-06-16,1,1,7,2,1,1370000,1200000,216000,119000,230000,183200,157800,108000,984000,798000,186000,2025-06-16 02:30:00
2351,20250616,2025-06-16,1,1,7,4,1,1480000,1330000,239400,150000,230000,183200,157800,108000,1090600,829000,261600,2025-06-16 02:30:00
2352,20250616,2025-06-16,1,1,8,2,1,1440000,1260000,226800,126000,115000,183200,157800,80000,1033200,662000,371200,2025-06-16 02:30:00
2353,20250616,2025-06-16,1,2,1,2,1,1430000,1260000,252000,119000,230000,183200,157800,108000,1008000,798000,210000,2025-06-16 02:30:00
2354,20250616,2025-06-16,1,2,2,0,2,2920000,2920000,584000,0,460000,366400,315600,216000,2336000,1358000,978000,2025-06-16 02:30:00
2355,20250616,2025-06-16,1,2,2,2,3,4300000,3780000,756000,364000,690000,549600,473400,324000,3024000,2401000,623000,2025-06-16 02:30:00
2356,20250616,2025-06-16,1,2,2,4,1,1430000,1280000,256000,150000,230000,183200,157800,108000,1024000,829000,195000,2025-06-16 02:30:00
2357,20250616,2025-06-16,1,2,5,0,1,1440000,1440000,288000,0,230000,183200,157800,108000,1152000,679000,473000,2025-06-16 02:30:00
2358,20250616,2025-06-16,1,2,5,2,2,2860000,2520000,504000,238000,460000,366400,315600,216000,2016000,1596000,420000,2025-06-16 02:30:00
2359,20250616,2025-06-16,1,2,6,0,1,1370000,1370000,274000,0,230000,183200,157800,108000,1096000,679000,417000,2025-06-16 02:30:00
2360,20250616,2025-06-16,1,2,7,0,2,2870000,2870000,574000,0,460000,366400,315600,216000,2296000,1358000,938000,2025-06-16 02:30:00
2361,20250616,2025-06-16,1,2,7,2,2,2850000,2500000,500000,245000,460000,366400,315600,216000,2000000,1603000,397000,2025-06-16 02:30:00
2362,20250616,2025-06-16,1,2,7,4,1,1440000,1290000,258000,150000,230000,183200,157800,108000,1032000,829000,203000,2025-06-16 02:30:00
2363,20250616,2025-06-16,1,3,2,2,2,3010000,2650000,397500,252000,460000,366400,315600,216000,2252500,1610000,642500,2025-06-16 02:30:00
2364,20250616,2025-06-16,1,3,2,4,1,1460000,1310000,196500,150000,230000,183200,157800,108000,1113500,829000,284500,2025-06-16 02:30:00
2365,20250616,2025-06-16,1,3,4,2,1,1420000,1250000,187500,119000,115000,183200,157800,80000,1062500,655000,407500,2025-06-16 02:30:00
2366,20250616,2025-06-16,1,3,7,0,1,1460000,1460000,219000,0,230000,183200,157800,108000,1241000,679000,562000,2025-06-16 02:30:00
2367,20250616,2025-06-16,1,3,7,2,1,1430000,1260000,189000,119000,230000,183200,157800,108000,1071000,798000,273000,2025-06-16 02:30:00
2368,20250616,2025-06-16,1,3,9,0,1,1430000,1430000,214500,0,230000,183200,157800,108000,1215500,679000,536500,2025-06-16 02:30:00
2369,20250616,2025-06-16,1,4,1,0,1,1430000,1430000,243100,0,230000,183200,157800,108000,1186900,679000,507900,2025-06-16 02:30:00
2370,20250616,2025-06-16,1,4,6,0,1,1390000,1390000,236300,0,230000,183200,157800,108000,1153700,679000,474700,2025-06-16 02:30:00
2371,20250616,2025-06-16,1,4,7,0,1,1510000,1510000,256700,0,230000,183200,157800,108000,1253300,679000,574300,2025-06-16 02:30:00
2372,20250616,2025-06-16,1,4,7,4,1,1430000,1280000,217600,150000,230000,183200,157800,108000,1062400,829000,233400,2025-06-16 02:30:00
2373,20250616,2025-06-16,1,5,2,0,1,1370000,1370000,0,0,230000,183200,157800,108000,1370000,679000,691000,2025-06-16 02:30:00
2374,20250616,2025-06-16,1,5,2,1,1,1440000,1330000,0,110000,230000,183200,157800,108000,1330000,789000,541000,2025-06-16 02:30:00
2375,20250616,2025-06-16,1,5,2,3,1,1380000,1310000,0,70000,230000,183200,157800,108000,1310000,749000,561000,2025-06-16 02:30:00
2376,20250616,2025-06-16,1,5,7,4,2,2820000,2540000,0,280000,460000,366400,315600,216000,2540000,1638000,902000,2025-06-16 02:30:00
2377,20250616,2025-06-16,1,5,9,1,1,1340000,1230000,0,110000,230000,183200,157800,108000,1230000,789000,441000,2025-06-16 02:30:00
2378,20250616,2025-06-16,1,6,2,0,1,1400000,1400000,0,0,230000,183200,157800,108000,1400000,679000,721000,2025-06-16 02:30:00
2379,20250616,2025-06-16,1,6,2,3,1,1390000,1320000,0,70000,230000,183200,157800,108000,1320000,749000,571000,2025-06-16 02:30:00
2380,20250616,2025-06-16,1,7,1,5,1,1230000,1140000,114000,90000,0,183200,157800,108000,1026000,539000,487000,2025-06-16 02:30:00
2381,20250616,2025-06-16,1,7,9,5,1,1210000,1120000,112000,90000,0,183200,157800,108000,1008000,539000,469000,2025-06-16 02:30:00
2382,20250616,2025-06-16,2,1,1,2,1,1720000,1510000,271800,147000,230000,187000,163000,108000,1238200,835000,403200,2025-06-16 02:30:00
2383,20250616,2025-06-16,2,1,5,0,1,1760000,1760000,316800,0,230000,187000,163000,108000,1443200,688000,755200,2025-06-16 02:30:00
2384,20250616,2025-06-16,2,1,5,2,1,1770000,1560000,280800,147000,230000,187000,163000,108000,1279200,835000,444200,2025-06-16 02:30:00
2385,20250616,2025-06-16,2,1,6,4,2,3710000,3340000,601200,370000,460000,374000,326000,216000,2738800,1746000,992800,2025-06-16 02:30:00
2386,20250616,2025-06-16,2,1,8,4,1,1780000,1600000,288000,180000,115000,187000,163000,80000,1312000,725000,587000,2025-06-16 02:30:00
2387,20250616,2025-06-16,2,2,2,3,1,1840000,1740000,348000,100000,230000,187000,163000,108000,1392000,788000,604000,2025-06-16 02:30:00
2388,20250616,2025-06-16,2,2,3,0,1,1760000,1760000,352000,0,230000,187000,163000,108000,1408000,688000,720000,2025-06-16 02:30:00
2389,20250616,2025-06-16,2,2,3,4,1,1860000,1670000,334000,190000,230000,187000,163000,108000,1336000,878000,458000,2025-06-16 02:30:00
2390,20250616,2025-06-16,2,2,4,2,1,1780000,1570000,314000,147000,115000,187000,163000,80000,1256000,692000,564000,2025-06-16 02:30:00
2391,20250616,2025-06-16,2,2,5,0,2,3610000,3610000,722000,0,460000,374000,326000,216000,2888000,1376000,1512000,2025-06-16 02:30:00
2392,20250616,2025-06-16,2,2,5,2,1,1860000,1640000,328000,154000,230000,187000,163000,108000,1312000,842000,470000,2025-06-16 02:30:00
2393,20250616,2025-06-16,2,2,6,0,1,1810000,1810000,362000,0,230000,187000,163000,108000,1448000,688000,760000,2025-06-16 02:30:00
2394,20250616,2025-06-16,2,2,6,2,1,1730000,1520000,304000,147000,230000,187000,163000,108000,1216000,835000,381000,2025-06-16 02:30:00
2395,20250616,2025-06-16,2,2,7,0,1,1790000,1790000,358000,0,230000,187000,163000,108000,1432000,688000,744000,2025-06-16 02:30:00
2396,20250616,2025-06-16,2,2,8,0,1,1780000,1780000,356000,0,115000,187000,163000,80000,1424000,545000,879000,2025-06-16 02:30:00
2397,20250616,2025-06-16,2,3,1,2,1,1820000,1600000,240000,154000,230000,187000,163000,108000,1360000,842000,518000,2025-06-16 02:30:00
2398,20250616,2025-06-16,2,3,2,0,1,1750000,1750000,262500,0,230000,187000,163000,108000,1487500,688000,799500,2025-06-16 02:30:00
2399,20250616,2025-06-16,2,3,2,2,1,1790000,1570000,235500,154000,230000,187000,163000,108000,1334500,842000,492500,2025-06-16 02:30:00
2400,20250616,2025-06-16,2,3,5,0,1,1700000,1700000,255000,0,230000,187000,163000,108000,1445000,688000,757000,2025-06-16 02:30:00
2401,20250616,2025-06-16,2,3,6,0,1,1770000,1770000,265500,0,230000,187000,163000,108000,1504500,688000,816500,2025-06-16 02:30:00
2402,20250616,2025-06-16,2,3,6,4,1,1780000,1600000,240000,180000,230000,187000,163000,108000,1360000,868000,492000,2025-06-16 02:30:00
2403,20250616,2025-06-16,2,3,7,0,1,1730000,1730000,259500,0,230000,187000,163000,108000,1470500,688000,782500,2025-06-16 02:30:00
2404,20250616,2025-06-16,2,4,3,2,1,1780000,1570000,266900,147000,230000,187000,163000,108000,1303100,835000,468100,2025-06-16 02:30:00
2405,20250616,2025-06-16,2,5,2,0,2,3390000,3390000,0,0,460000,374000,326000,216000,3390000,1376000,2014000,2025-06-16 02:30:00
2406,20250616,2025-06-16,2,5,2,1,1,1710000,1570000,0,140000,230000,187000,163000,108000,1570000,828000,742000,2025-06-16 02:30:00
2407,20250616,2025-06-16,2,5,5,0,1,1780000,1780000,0,0,230000,187000,163000,108000,1780000,688000,1092000,2025-06-16 02:30:00
2408,20250616,2025-06-16,2,5,5,4,1,1760000,1580000,0,180000,230000,187000,163000,108000,1580000,868000,712000,2025-06-16 02:30:00
2409,20250616,2025-06-16,2,5,6,1,1,1650000,1520000,0,130000,230000,187000,163000,108000,1520000,818000,702000,2025-06-16 02:30:00
2410,20250616,2025-06-16,2,5,9,1,1,1670000,1530000,0,140000,230000,187000,163000,108000,1530000,828000,702000,2025-06-16 02:30:00
2411,20250616,2025-06-16,2,6,1,0,1,1710000,1710000,0,0,230000,187000,163000,108000,1710000,688000,1022000,2025-06-16 02:30:00
2412,20250616,2025-06-16,2,6,2,0,1,1700000,1700000,0,0,230000,187000,163000,108000,1700000,688000,1012000,2025-06-16 02:30:00
2413,20250616,2025-06-16,2,6,2,1,1,1710000,1570000,0,140000,230000,187000,163000,108000,1570000,828000,742000,2025-06-16 02:30:00
2414,20250616,2025-06-16,2,6,4,1,1,1740000,1600000,0,140000,115000,187000,163000,80000,1600000,685000,915000,2025-06-16 02:30:00
2415,20250616,2025-06-16,2,6,6,0,1,1710000,1710000,0,0,230000,187000,163000,108000,1710000,688000,1022000,2025-06-16 02:30:00
2416,20250616,2025-06-16,2,7,3,5,1,1500000,1390000,139000,110000,0,187000,163000,108000,1251000,568000,683000,2025-06-16 02:30:00
2417,20250616,2025-06-16,2,7,6,4,1,1570000,1410000,141000,160000,0,187000,163000,108000,1269000,618000,651000,2025-06-16 02:30:00
2418,20250616,2025-06-16,2,7,9,0,2,3110000,3110000,311000,0,0,374000,326000,216000,2799000,916000,1883000,2025-06-16 02:30:00
2419,20250616,2025-06-16,2,7,9,4,1,1580000,1420000,142000,160000,0,187000,163000,108000,1278000,618000,660000,2025-06-16 02:30:00
2420,20250616,2025-06-16,2,7,9,5,1,1640000,1530000,153000,110000,0,187000,163000,108000,1377000,568000,809000,2025-06-16 02:30:00
2421,20250616,2025-06-16,3,1,2,0,1,2230000,2230000,401400,0,305000,190800,168200,136000,1828600,800000,1028600,2025-06-16 02:30:00
2422,20250616,2025-06-16,3,1,3,0,1,2380000,2380000,428400,0,345000,190800,168200,136000,1951600,840000,1111600,2025-06-16 02:30:00
2423,20250616,2025-06-16,3,1,6,2,1,2260000,1990000,358200,189000,345000,190800,168200,136000,1631800,1029000,602800,2025-06-16 02:30:00
2424,20250616,2025-06-16,3,1,7,0,1,2200000,2200000,396000,0,230000,190800,168200,108000,1804000,697000,1107000,2025-06-16 02:30:00
2425,20250616,2025-06-16,3,1,7,2,1,2180000,1920000,345600,182000,230000,190800,168200,108000,1574400,879000,695400,2025-06-16 02:30:00
2426,20250616,2025-06-16,3,1,9,0,1,2180000,2180000,392400,0,230000,190800,168200,108000,1787600,697000,1090600,2025-06-16 02:30:00
2427,20250616,2025-06-16,3,2,2,3,1,2270000,2150000,430000,120000,305000,190800,168200,136000,1720000,920000,800000,2025-06-16 02:30:00
2428,20250616,2025-06-16,3,2,5,0,1,2230000,2230000,446000,0,230000,190800,168200,108000,1784000,697000,1087000,2025-06-16 02:30:00
2429,20250616,2025-06-16,3,2,6,0,1,2290000,2290000,458000,0,345000,190800,168200,136000,1832000,840000,992000,2025-06-16 02:30:00
2430,20250616,2025-06-16,3,2,7,0,1,2250000,2250000,450000,0,230000,190800,168200,108000,1800000,697000,1103000,2025-06-16 02:30:00
2431,20250616,2025-06-16,3,2,7,2,1,2290000,2010000,402000,196000,230000,190800,168200,108000,1608000,893000,715000,2025-06-16 02:30:00
2432,20250616,2025-06-16,3,2,8,2,1,2320000,2040000,408000,196000,115000,190800,168200,80000,1632000,750000,882000,2025-06-16 02:30:00
2433,20250616,2025-06-16,3,3,2,0,1,2330000,2330000,349500,0,305000,190800,168200,136000,1980500,800000,1180500,2025-06-16 02:30:00
2434,20250616,2025-06-16,3,3,2,3,1,2320000,2200000,330000,120000,305000,190800,168200,136000,1870000,920000,950000,2025-06-16 02:30:00
2435,20250616,2025-06-16,3,4,6,0,1,2340000,2340000,397800,0,345000,190800,168200,136000,1942200,840000,1102200,2025-06-16 02:30:00
2436,20250616,2025-06-16,3,4,6,2,2,4550000,4010000,681700,378000,690000,381600,336400,272000,3328300,2058000,1270300,2025-06-16 02:30:00
2437,20250616,2025-06-16,3,5,2,0,1,2220000,2220000,0,0,305000,190800,168200,136000,2220000,800000,1420000,2025-06-16 02:30:00
2438,20250616,2025-06-16,3,5,7,0,1,2170000,2170000,0,0,230000,190800,168200,108000,2170000,697000,1473000,2025-06-16 02:30:00
2439,20250616,2025-06-16,3,7,3,0,2,3880000,3880000,388000,0,0,381600,336400,272000,3492000,990000,2502000,2025-06-16 02:30:00
2440,20250616,2025-06-16,3,7,3,4,1,1910000,1720000,172000,190000,0,190800,168200,136000,1548000,685000,863000,2025-06-16 02:30:00
2441,20250616,2025-06-16,3,7,3,5,1,1880000,1750000,175000,130000,0,190800,168200,136000,1575000,625000,950000,2025-06-16 02:30:00
2442,20250616,2025-06-16,4,1,2,2,2,5160000,4540000,817200,434000,460000,374000,326000,266000,3722800,1860000,1862800,2025-06-16 02:30:00
2443,20250616,2025-06-16,4,1,3,2,1,2450000,2150000,387000,210000,230000,187000,163000,133000,1763000,923000,840000,2025-06-16 02:30:00
2444,20250616,2025-06-16,4,1,5,2,2,5170000,4550000,819000,434000,460000,374000,326000,266000,3731000,1860000,1871000,2025-06-16 02:30:00
2445,20250616,2025-06-16,4,1,7,0,3,7260000,7260000,1306800,0,690000,561000,489000,399000,5953200,2139000,3814200,2025-06-16 02:30:00
2446,20250616,2025-06-16,4,1,7,2,1,2390000,2100000,378000,203000,230000,187000,163000,133000,1722000,916000,806000,2025-06-16 02:30:00
2447,20250616,2025-06-16,4,1,7,4,1,2590000,2330000,419400,260000,230000,187000,163000,133000,1910600,973000,937600,2025-06-16 02:30:00
2448,20250616,2025-06-16,4,1,9,0,1,2480000,2480000,446400,0,230000,187000,163000,133000,2033600,713000,1320600,2025-06-16 02:30:00
2449,20250616,2025-06-16,4,1,9,2,1,2360000,2070000,372600,203000,230000,187000,163000,133000,1697400,916000,781400,2025-06-16 02:30:00
2450,20250616,2025-06-16,4,2,2,4,1,2620000,2360000,472000,260000,230000,187000,163000,133000,1888000,973000,915000,2025-06-16 02:30:00
2451,20250616,2025-06-16,4,2,5,0,1,2630000,2630000,526000,0,230000,187000,163000,133000,2104000,713000,1391000,2025-06-16 02:30:00
2452,20250616,2025-06-16,4,2,5,2,1,2480000,2180000,436000,210000,230000,187000,163000,133000,1744000,923000,821000,2025-06-16 02:30:00
2453,20250616,2025-06-16,4,2,7,2,1,2600000,2290000,458000,217000,230000,187000,163000,133000,1832000,930000,902000,2025-06-16 02:30:00
2454,20250616,2025-06-16,4,2,9,4,1,2480000,2230000,446000,250000,230000,187000,163000,133000,1784000,963000,821000,2025-06-16 02:30:00
2455,20250616,2025-06-16,4,3,1,2,1,2610000,2300000,345000,217000,230000,187000,163000,133000,1955000,930000,1025000,2025-06-16 02:30:00
2456,20250616,2025-06-16,4,3,2,0,1,2370000,2370000,355500,0,230000,187000,163000,133000,2014500,713000,1301500,2025-06-16 02:30:00
2457,20250616,2025-06-16,4,3,2,2,1,2610000,2290000,343500,224000,230000,187000,163000,133000,1946500,937000,1009500,2025-06-16 02:30:00
2458,20250616,2025-06-16,4,3,3,0,1,2530000,2530000,379500,0,230000,187000,163000,133000,2150500,713000,1437500,2025-06-16 02:30:00
2459,20250616,2025-06-16,4,3,7,0,1,2610000,2610000,391500,0,230000,187000,163000,133000,2218500,713000,1505500,2025-06-16 02:30:00
2460,20250616,2025-06-16,4,4,5,2,1,2550000,2240000,380800,217000,230000,187000,163000,133000,1859200,930000,929200,2025-06-16 02:30:00
2461,20250616,2025-06-16,4,5,1,1,1,2360000,2170000,0,190000,230000,187000,163000,133000,2170000,903000,1267000,2025-06-16 02:30:00
2462,20250616,2025-06-16,4,5,1,4,1,2520000,2260000,0,260000,230000,187000,163000,133000,2260000,973000,1287000,2025-06-16 02:30:00
2463,20250616,2025-06-16,4,5,3,1,2,4850000,4460000,0,390000,460000,374000,326000,266000,4460000,1816000,2644000,2025-06-16 02:30:00
2464,20250616,2025-06-16,4,5,6,1,1,2400000,2200000,0,200000,230000,187000,163000,133000,2200000,913000,1287000,2025-06-16 02:30:00
2465,20250616,2025-06-16,4,7,3,0,1,2110000,2110000,211000,0,0,187000,163000,133000,1899000,483000,1416000,2025-06-16 02:30:00
2466,20250616,2025-06-16,4,7,7,5,1,2190000,2040000,204000,150000,0,187000,163000,133000,1836000,633000,1203000,2025-06-16 02:30:00
2467,20250616,2025-06-16,4,7,9,5,1,2210000,2050000,205000,160000,0,187000,163000,133000,1845000,643000,1202000,2025-06-16 02:30:00
2468,20250616,2025-06-16,5,1,2,0,1,3270000,3270000,588600,0,230000,215500,202000,133000,2681400,780500,1900900,2025-06-16 02:30:00
2469,20250616,2025-06-16,5,1,5,0,1,3310000,3310000,595800,0,230000,215500,202000,133000,2714200,780500,1933700,2025-06-16 02:30:00
2470,20250616,2025-06-16,5,1,7,4,1,3090000,2780000,500400,310000,230000,215500,202000,133000,2279600,1090500,1189100,2025-06-16 02:30:00
2471,20250616,2025-06-16,5,2,2,2,1,3200000,2810000,562000,273000,230000,215500,202000,133000,2248000,1053500,1194500,2025-06-16 02:30:00
2472,20250616,2025-06-16,5,2,2,4,1,3150000,2840000,568000,310000,230000,215500,202000,133000,2272000,1090500,1181500,2025-06-16 02:30:00
2473,20250616,2025-06-16,5,2,4,0,1,3280000,3280000,656000,0,115000,215500,202000,105000,2624000,637500,1986500,2025-06-16 02:30:00
2474,20250616,2025-06-16,5,2,6,2,1,3190000,2810000,562000,266000,230000,215500,202000,133000,2248000,1046500,1201500,2025-06-16 02:30:00
2475,20250616,2025-06-16,5,2,7,4,1,3270000,2950000,590000,320000,230000,215500,202000,133000,2360000,1100500,1259500,2025-06-16 02:30:00
2476,20250616,2025-06-16,5,2,8,0,1,3310000,3310000,662000,0,115000,215500,202000,105000,2648000,637500,2010500,2025-06-16 02:30:00
2477,20250616,2025-06-16,5,3,1,2,1,3160000,2780000,417000,266000,230000,215500,202000,133000,2363000,1046500,1316500,2025-06-16 02:30:00
2478,20250616,2025-06-16,5,5,2,0,2,6200000,6200000,0,0,460000,431000,404000,266000,6200000,1561000,4639000,2025-06-16 02:30:00
2479,20250616,2025-06-16,5,6,1,0,1,3170000,3170000,0,0,230000,215500,202000,133000,3170000,780500,2389500,2025-06-16 02:30:00
2480,20250616,2025-06-16,5,7,1,5,1,2930000,2720000,272000,210000,230000,215500,202000,133000,2448000,990500,1457500,2025-06-16 02:30:00
2481,20250616,2025-06-16,6,1,2,0,1,4180000,4180000,752400,0,230000,225000,215000,133000,3427600,803000,2624600,2025-06-16 02:30:00
2482,20250616,2025-06-16,6,1,6,0,1,3990000,3990000,718200,0,230000,225000,215000,133000,3271800,803000,2468800,2025-06-16 02:30:00
2483,20250616,2025-06-16,6,2,3,4,1,4100000,3690000,738000,410000,230000,225000,215000,133000,2952000,1213000,1739000,2025-06-16 02:30:00
